"","date","adjusted"
"2116",2008-06-03,1.08462313193747
"2117",2008-06-04,1.08407346144225
"2118",2008-06-05,1.10575176151726
"2119",2008-06-06,1.07048529665049
"2120",2008-06-09,1.07307698468055
"2121",2008-06-10,1.06773603736276
"2122",2008-06-11,1.05202724771298
"2123",2008-06-12,1.0560328588596
"2124",2008-06-13,1.06938534432636
"2125",2008-06-16,1.07001414177839
"2126",2008-06-17,1.06482982833995
"2127",2008-06-18,1.05446238337485
"2128",2008-06-19,1.05579716934571
"2129",2008-06-20,1.03866008004885
"2130",2008-06-23,1.03763374248946
"2131",2008-06-24,1.03558122020411
"2132",2008-06-25,1.04047527240825
"2133",2008-06-26,1.01221591425483
"2134",2008-06-27,1.00669027284148
"2135",2008-06-30,1.01024237628175
"2136",2008-07-01,1.01340005741646
"2137",2008-07-02,0.996033646664942
"2138",2008-07-03,0.997059984224331
"2139",2008-07-07,0.986877151843632
"2140",2008-07-08,1.00440120517508
"2141",2008-07-09,0.985061256450487
"2142",2008-07-10,0.989087316708915
"2143",2008-07-11,0.97756239291981
"2144",2008-07-14,0.968721264769516
"2145",2008-07-15,0.95506507891625
"2146",2008-07-16,0.978509593333496
"2147",2008-07-17,0.988297840386317
"2148",2008-07-18,0.994454999686589
"2149",2008-07-21,0.995007390616713
"2150",2008-07-22,1.00629553468019
"2151",2008-07-23,1.01174235480356
"2152",2008-07-24,0.990744937810654
"2153",2008-07-25,0.990507923740443
"2154",2008-07-28,0.97598343008572
"2155",2008-07-29,0.99682312298754
"2156",2008-07-30,1.01458396623351
"2157",2008-07-31,1.0011647129393
"2158",2008-08-01,0.995875688229275
"2159",2008-08-04,0.98664013777342
"2160",2008-08-05,1.01324186463621
"2161",2008-08-06,1.01774171869048
